comment,typeid,play,pic,subtitle,description,copyright,title,review,author,mid,created,length,video_review,aid,bvid,hide_click,is_pay,is_union_video,is_steins_gate,is_live_playback,meta,is_avoided,attribute,vt_display,is_charging_arc,vt,enable_vt
2598,21,893472,http://i0.hdslb.com/bfs/archive/99215842e1c8748011360363f12890cc880ba082.jpg,,"你以为是肛肠科或者普外科吗？它有个名字叫创伤外科。从创伤到痔疮、阑尾这些肛肠疾病它都医。
资料来自：""uptodate临床顾问""的‘肛瘘’、‘皮肤脓肿切开引流术’篇章相关内容。
素材来自《外科学》、《猫和老鼠》、网络",1,不想在肛肠科经历臭不死我只会让我更强大的事啦,0,理发师肖邦,478030,1620468176,07:56,4388,630389242,BV1P84y1c7q7,False,0,0,0,0,,0,0,,False,0,0
2899,138,600536,http://i1.hdslb.com/bfs/archive/e677bc64c4489d767fb9fb5d327275a0a1d53698.jpg,,肖邦在心电图室实习的一周，记下了一些有趣的故事，想了些有操作性的办法提供给大家，希望大家看得开心。,1,第一次做心电图，尴尬到人裂了怎么办,0,理发师肖邦,478030,1619163121,08:02,5367,715221925,BV15Q4y1Z7tr,False,0,0,0,0,,0,0,,False,0,0
1883,201,630851,http://i1.hdslb.com/bfs/archive/b5e2ef21c7afa72efce4962d1785d1b2a8324602.jpg,,"理发师肖邦同学更新了儿科的故事趣闻。
夹杂了一点科普。",1,男医生哄小孩怎么这么弱？【儿科记录】,0,理发师肖邦,478030,1617246016,08:56,5906,629837685,BV1wb4y1X7gg,False,0,0,0,0,,0,0,,False,0,0
2039,21,736158,http://i2.hdslb.com/bfs/archive/66811da5438fdc4d14409637eb5663446e51edd9.jpg,,"大家好，我从上海精神卫生中心回来了。这次实习去的是精神科。
我发现大家对精神分裂有误解，所以我课后做了很多功课，想来讲点有关它的有趣的知识。
同时我也发现有很多人自认为得精神病很酷、很快乐，于是我逆反心理就犯了，想来触一触。
资料来自“Osmosis中文”“UpToDate临床顾问”。",1,在精神病院待了一周后有感,0,理发师肖邦,478030,1615086002,06:40,6094,972048186,BV1fp4y187sB,False,0,0,0,0,,0,0,,False,0,0
2437,201,779758,http://i1.hdslb.com/bfs/archive/fee4c75d9fb304ffc38794370ce92249817cfd39.jpg,,"肖邦的神经科实习结束了，
给大家介绍一下脑梗和一些搞笑医学故事。
进来请勿再刷大便通畅了。
资料来自“Osmosis中文”“UpToDate临床顾问”（临床顾问是医院给买的，我们只能在院内用，无法分享）",1,【神经科】请勿安慰脑梗少女，容易被反杀,0,理发师肖邦,478030,1612596157,07:36,4600,501508041,BV1ZN41197An,False,0,0,0,0,,0,0,,False,0,0
5611,21,3060901,http://i2.hdslb.com/bfs/archive/057a32dd0dfae4cbcc1d7ec0065e1c8cfbd45ff2.jpg,,"妇产科出科了，
我就来更新了，
资料来自“Osmosis中文”“UpToDate临床顾问”",1,上一个爱笑的妇产科医生已经被投诉爆了,0,理发师肖邦,478030,1610623610,08:07,16540,373698495,BV1ho4y1o7zr,False,0,0,0,0,,0,0,,False,0,0
1061,164,435513,http://i1.hdslb.com/bfs/archive/c266e26b89882b7edcb0f815bc81c8b3e5e77002.jpg,,"up四川人，临床医学本科生，在上海上学、实习，业余时间是个假单口相声演员。

视频中部分资料来源于“Osmosis中文”，部分内容取材自“nagi真的很文静”。",1,男医学生在乳腺科的日常 二：就没见过几个不切胸的,0,理发师肖邦,478030,1609213373,05:35,3122,928364157,BV1gT4y1T7N9,False,0,0,0,0,,0,0,,False,0,0
1224,21,431287,http://i0.hdslb.com/bfs/archive/58957796f784a3854229fa2c78c8ba39a9f233d3.jpg,,"这里是理发师肖邦，临床医学生，目前大五，在交医系统的某医院实习，乳腺科是我实习的科室之一，我最近缺灵感，想把实习过的科室都搞一个有趣一点的记录。这一集发点牢骚，下一集浅薄的聊一聊普通人面对乳腺肿瘤时该了解些什么。如果你觉得我的视频不错，可以给我个点赞，投币啥的。
我的同学看到这个视频的话，如果想转发的话，求求宁了，朋友圈里屏蔽屏蔽老师吧，我还想顺利过完接下来的大学生活。",1,乳腺科男医学生 的日常 一,0,理发师肖邦,478030,1607569211,04:54,2508,288061093,BV13f4y1i7mh,False,0,0,0,0,,0,0,,False,0,0
1287,21,288700,http://i1.hdslb.com/bfs/archive/c1afa3ae1eea0591023310efb3ec49052381f40b.jpg,,"首先特别感谢大家的关注订阅。
我终于赶在校园UP活动结束前凑够三个稿件了，DDL是第一生产力。
这期比较水请见谅（因为太想凑够3个稿了），这期视频之后会鸽一段时间，一来是上网课，二来是等灵感。
希望下次能写出更有趣的段子",1,没人看，被怼，被当众处刑，有收入？学生入门UP是种怎样的体验。,0,理发师肖邦,478030,1588048770,08:28,3730,925445471,BV1FT4y137Vg,False,0,0,0,0,,0,0,,False,0,0
1966,201,313314,http://i1.hdslb.com/bfs/archive/e46aa5da3b752f2c68729baed2eb4ea3e20900ce.jpg,,我该投哪个区？我是哪个区的UP主？,1,押韵症晚期医学生怼喷子：喝粥的营养确实不太行【理发师肖邦】,0,理发师肖邦,478030,1587729817,01:14,908,752885543,BV1ak4y1r7Qb,False,0,0,0,0,,0,0,,False,0,0
1789,138,734533,http://i0.hdslb.com/bfs/archive/2817889125004a32d8efc2cf5576f189d0ce216c.jpg,,或许，没有人是我这个学医的苦逼朋友，又或许，人人都是我这个学医的苦逼朋友。,1,我有个学医的朋友，他可惨了,0,理发师肖邦,478030,1586503010,01:40,1898,625137881,BV1ut4y1U7d4,False,0,0,0,0,,0,0,,False,0,0
697,138,177902,http://i1.hdslb.com/bfs/archive/63b4c0755a41798f3fff1b2e5ed66bd50aa4e06c.jpg,,-,1,朋  友  圈,0,理发师肖邦,478030,1585269636,01:39,613,625124808,BV1jt4y1U7WR,False,0,0,0,0,,0,0,,False,0,0
613,138,149148,http://i0.hdslb.com/bfs/archive/d77b636802c8ec6d49b5102a69e6e96743d4b3de.jpg,,懒狗更新，这次是我的四川话配音。,1,快 开 学 ！【找塞班灵魂配音】,0,理发师肖邦,478030,1584744919,00:48,412,97910634,BV18E411A77y,False,0,0,0,0,,0,0,,False,0,0
1232,138,278533,http://i2.hdslb.com/bfs/archive/a9cd1c087b4faaefa4fd2d090ddc97007d87993c.jpg,,你关注的懒狗UP主更新了。,1,又被网课逼疯了一个,0,理发师肖邦,478030,1583803484,01:42,1138,94996226,BV1YE411T7Ra,False,0,0,0,0,,0,0,,False,0,0
885,138,287238,http://i1.hdslb.com/bfs/archive/f3fa9ca47e88b3089057b8664bc93f8a93e9c102.jpg,,风格模仿高压郭老师。,1,钉 钉 讲 课 现 状（川话非典型rap）,0,理发师肖邦,478030,1581513361,01:19,824,88504003,BV1E7411V7g9,False,0,0,0,0,,0,0,,False,0,0
2553,138,933457,http://i1.hdslb.com/bfs/archive/1157d0e7c089ce0ad19b54e359fd50ae714971c6.jpg,,-,1,在交医期末的重压下，本沙雕医学生竟然模仿了李佳琦,0,理发师肖邦,478030,1577356009,01:23,1662,80750775,BV1WJ411Y7FF,False,0,0,0,0,,0,0,,False,0,0
